,_id,date,type,location,value,sensorID
1160,6227b0b0f5a88896d7776ee8,2022-03-08 20:38:24.049,ambient temperature,indoor,8.899999618530273,22
1161,6227b0b1f5a88896d7776ee9,2022-03-08 20:38:25.795,ambient temperature,indoor,9.5,27
1162,6227b0b3f5a88896d7776eea,2022-03-08 20:38:27.679,ground temperature,indoor,11.8125,325a0f1e64ff
1163,6227b0b5f5a88896d7776eeb,2022-03-08 20:38:29.600,ground temperature,indoor,9.0,32360c1e64ff
1164,6227b0dba195c9f51467d461,2022-03-08 20:39:07.999,ground humidity,indoor,0.3001,0
1165,6227b0e1a195c9f51467d462,2022-03-08 20:39:13.747,ground humidity,indoor,0.3519,1
1166,6227b0e3a195c9f51467d463,2022-03-08 20:39:15.503,ambient humidity,indoor,70.80000305175781,22
1167,6227b0e5a195c9f51467d464,2022-03-08 20:39:17.249,ambient humidity,indoor,68.4000015258789,27
1168,6227b0e9a195c9f51467d465,2022-03-08 20:39:21.523,ambient temperature,indoor,9.0,22
1169,6227b0eba195c9f51467d466,2022-03-08 20:39:23.276,ambient temperature,indoor,9.5,27
1170,6227b0eda195c9f51467d467,2022-03-08 20:39:25.200,ground temperature,indoor,11.75,325a0f1e64ff
1171,6227b0efa195c9f51467d468,2022-03-08 20:39:27.119,ground temperature,indoor,9.0,32360c1e64ff
1172,6227b1171e15c2addaa4731a,2022-03-08 20:40:07.489,ground humidity,indoor,0.2981,0
1173,6227b11d1e15c2addaa4731b,2022-03-08 20:40:13.504,ground humidity,indoor,0.3578,1
1174,6227b1211e15c2addaa4731c,2022-03-08 20:40:17.778,ambient humidity,indoor,72.5,22
1175,6227b12b1e15c2addaa4731d,2022-03-08 20:40:27.117,ambient humidity,indoor,68.5,27
1176,6227b12f1e15c2addaa4731e,2022-03-08 20:40:31.399,ambient temperature,indoor,9.0,22
1177,6227b1331e15c2addaa4731f,2022-03-08 20:40:35.686,ambient temperature,indoor,9.5,27
1178,6227b1351e15c2addaa47320,2022-03-08 20:40:37.599,ground temperature,indoor,11.75,325a0f1e64ff
1179,6227b1371e15c2addaa47321,2022-03-08 20:40:39.599,ground temperature,indoor,9.0625,32360c1e64ff
1180,6227b153cd33c703c57d8934,2022-03-08 20:41:07.898,ground humidity,indoor,0.3001,0
1181,6227b159cd33c703c57d8935,2022-03-08 20:41:13.658,ground humidity,indoor,0.3597,1
1182,6227b15bcd33c703c57d8936,2022-03-08 20:41:15.410,ambient humidity,indoor,71.5999984741211,22
1183,6227b15fcd33c703c57d8937,2022-03-08 20:41:19.686,ambient humidity,indoor,68.5999984741211,27
1184,6227b161cd33c703c57d8938,2022-03-08 20:41:21.447,ambient temperature,indoor,8.899999618530273,22
1185,6227b163cd33c703c57d8939,2022-03-08 20:41:23.194,ambient temperature,indoor,9.5,27
1186,6227b165cd33c703c57d893a,2022-03-08 20:41:25.120,ground temperature,indoor,11.75,325a0f1e64ff
1187,6227b167cd33c703c57d893b,2022-03-08 20:41:27.039,ground temperature,indoor,9.1875,32360c1e64ff
1188,6227b18f1deb2ab275626491,2022-03-08 20:42:07.417,ground humidity,indoor,0.3011,0
1189,6227b1951deb2ab275626492,2022-03-08 20:42:13.152,ground humidity,indoor,0.349,1
1190,6227b1961deb2ab275626493,2022-03-08 20:42:14.898,ambient humidity,indoor,71.69999694824219,22
1191,6227b19b1deb2ab275626494,2022-03-08 20:42:19.178,ambient humidity,indoor,68.5999984741211,27
1192,6227b19c1deb2ab275626495,2022-03-08 20:42:20.938,ambient temperature,indoor,9.0,22
1193,6227b1a11deb2ab275626496,2022-03-08 20:42:25.227,ambient temperature,indoor,9.5,27
1194,6227b1a31deb2ab275626497,2022-03-08 20:42:27.119,ground temperature,indoor,11.75,325a0f1e64ff
1195,6227b1a51deb2ab275626498,2022-03-08 20:42:29.039,ground temperature,indoor,9.0625,32360c1e64ff
1196,6227b1cbc944db3a0a75d961,2022-03-08 20:43:07.438,ground humidity,indoor,0.2991,0
1197,6227b1d1c944db3a0a75d962,2022-03-08 20:43:13.161,ground humidity,indoor,0.3587,1
1198,6227b1d5c944db3a0a75d963,2022-03-08 20:43:17.446,ambient humidity,indoor,71.9000015258789,22
1199,6227b1d7c944db3a0a75d964,2022-03-08 20:43:19.214,ambient humidity,indoor,68.80000305175781,27
1200,6227b1dec944db3a0a75d965,2022-03-08 20:43:26.014,ambient temperature,indoor,8.899999618530273,22
1201,6227b1e2c944db3a0a75d966,2022-03-08 20:43:30.293,ambient temperature,indoor,9.600000381469727,27
1202,6227b1e4c944db3a0a75d967,2022-03-08 20:43:32.239,ground temperature,indoor,11.75,325a0f1e64ff
1203,6227b1e6c944db3a0a75d968,2022-03-08 20:43:34.399,ground temperature,indoor,9.0625,32360c1e64ff
1204,6227b208988a09934e9e87be,2022-03-08 20:44:08.042,ground humidity,indoor,0.2981,0
1205,6227b20d988a09934e9e87bf,2022-03-08 20:44:13.781,ground humidity,indoor,0.3539,1
1206,6227b20f988a09934e9e87c0,2022-03-08 20:44:15.529,ambient humidity,indoor,71.9000015258789,22
1207,6227b211988a09934e9e87c1,2022-03-08 20:44:17.276,ambient humidity,indoor,68.69999694824219,27
1208,6227b213988a09934e9e87c2,2022-03-08 20:44:19.025,ambient temperature,indoor,8.899999618530273,22
1209,6227b214988a09934e9e87c3,2022-03-08 20:44:20.770,ambient temperature,indoor,9.5,27
1210,6227b216988a09934e9e87c4,2022-03-08 20:44:22.720,ground temperature,indoor,11.75,325a0f1e64ff
1211,6227b218988a09934e9e87c5,2022-03-08 20:44:24.640,ground temperature,indoor,9.1875,32360c1e64ff
1212,6227b243f6b1081d664f7a9d,2022-03-08 20:45:07.984,ground humidity,indoor,0.305,0
1213,6227b249f6b1081d664f7a9e,2022-03-08 20:45:13.693,ground humidity,indoor,0.3509,1
1214,6227b24bf6b1081d664f7a9f,2022-03-08 20:45:15.438,ambient humidity,indoor,72.30000305175781,22
1215,6227b24df6b1081d664f7aa0,2022-03-08 20:45:17.185,ambient humidity,indoor,68.9000015258789,27
1216,6227b24ef6b1081d664f7aa1,2022-03-08 20:45:18.934,ambient temperature,indoor,8.800000190734863,22
1217,6227b250f6b1081d664f7aa2,2022-03-08 20:45:20.681,ambient temperature,indoor,9.600000381469727,27
1218,6227b252f6b1081d664f7aa3,2022-03-08 20:45:22.559,ground temperature,indoor,11.6875,325a0f1e64ff
1219,6227b254f6b1081d664f7aa4,2022-03-08 20:45:24.479,ground temperature,indoor,9.1875,32360c1e64ff
1220,6227b27fba11069189c9a2b3,2022-03-08 20:46:07.897,ground humidity,indoor,0.2991,0
1221,6227b285ba11069189c9a2b4,2022-03-08 20:46:13.510,ground humidity,indoor,0.3529,1
1222,6227b289ba11069189c9a2b5,2022-03-08 20:46:17.789,ambient humidity,indoor,72.5999984741211,22
1223,6227b28bba11069189c9a2b6,2022-03-08 20:46:19.543,ambient humidity,indoor,68.5999984741211,27
1224,6227b28fba11069189c9a2b7,2022-03-08 20:46:23.833,ambient temperature,indoor,8.899999618530273,22
1225,6227b294ba11069189c9a2b8,2022-03-08 20:46:28.112,ambient temperature,indoor,9.600000381469727,27
1226,6227b296ba11069189c9a2b9,2022-03-08 20:46:29.999,ground temperature,indoor,11.6875,325a0f1e64ff
1227,6227b297ba11069189c9a2ba,2022-03-08 20:46:31.919,ground temperature,indoor,9.1875,32360c1e64ff
1228,6227b2bbad93683171314f52,2022-03-08 20:47:07.329,ground humidity,indoor,0.2991,0
1229,6227b2c6ad93683171314f53,2022-03-08 20:47:18.134,ground humidity,indoor,0.3441,1
1230,6227b2c7ad93683171314f54,2022-03-08 20:47:19.898,ambient humidity,indoor,72.30000305175781,22
1231,6227b2c9ad93683171314f55,2022-03-08 20:47:21.643,ambient humidity,indoor,68.5999984741211,27
1232,6227b2cbad93683171314f56,2022-03-08 20:47:23.391,ambient temperature,indoor,8.899999618530273,22
1233,6227b2cdad93683171314f57,2022-03-08 20:47:25.143,ambient temperature,indoor,9.600000381469727,27
1234,6227b2cfad93683171314f58,2022-03-08 20:47:27.039,ground temperature,indoor,11.6875,325a0f1e64ff
1235,6227b2d0ad93683171314f59,2022-03-08 20:47:28.959,ground temperature,indoor,9.0625,32360c1e64ff
1236,6227b2f7a52f70d801c55f52,2022-03-08 20:48:07.366,ground humidity,indoor,0.2962,0
1237,6227b2fca52f70d801c55f53,2022-03-08 20:48:12.983,ground humidity,indoor,0.3539,1
1238,6227b2fea52f70d801c55f54,2022-03-08 20:48:14.735,ambient humidity,indoor,72.0999984741211,22
1239,6227b300a52f70d801c55f55,2022-03-08 20:48:16.481,ambient humidity,indoor,68.69999694824219,27
1240,6227b307a52f70d801c55f56,2022-03-08 20:48:23.285,ambient temperature,indoor,8.899999618530273,22
1241,6227b309a52f70d801c55f57,2022-03-08 20:48:25.035,ambient temperature,indoor,9.5,27
1242,6227b30aa52f70d801c55f58,2022-03-08 20:48:26.960,ground temperature,indoor,11.6875,325a0f1e64ff
1243,6227b30ca52f70d801c55f59,2022-03-08 20:48:28.879,ground temperature,indoor,9.1875,32360c1e64ff
1244,6227b3339074c108bae6aacd,2022-03-08 20:49:07.242,ground humidity,indoor,0.3099,0
1245,6227b33d9074c108bae6aace,2022-03-08 20:49:17.871,ground humidity,indoor,0.3558,1
1246,6227b33f9074c108bae6aacf,2022-03-08 20:49:19.636,ambient humidity,indoor,72.4000015258789,22
1247,6227b3419074c108bae6aad0,2022-03-08 20:49:21.384,ambient humidity,indoor,68.80000305175781,27
1248,6227b3439074c108bae6aad1,2022-03-08 20:49:23.144,ambient temperature,indoor,8.899999618530273,22
1249,6227b3449074c108bae6aad2,2022-03-08 20:49:24.889,ambient temperature,indoor,9.5,27
1250,6227b3469074c108bae6aad3,2022-03-08 20:49:26.800,ground temperature,indoor,11.625,325a0f1e64ff
1251,6227b3489074c108bae6aad4,2022-03-08 20:49:28.719,ground temperature,indoor,9.0625,32360c1e64ff
1252,6227b36f22555972a349ea3d,2022-03-08 20:50:07.098,ground humidity,indoor,0.3011,0
1253,6227b37422555972a349ea3e,2022-03-08 20:50:12.715,ground humidity,indoor,0.3529,1
1254,6227b37622555972a349ea3f,2022-03-08 20:50:14.470,ambient humidity,indoor,72.19999694824219,22
1255,6227b37822555972a349ea40,2022-03-08 20:50:16.216,ambient humidity,indoor,69.0999984741211,27
1256,6227b37922555972a349ea41,2022-03-08 20:50:17.967,ambient temperature,indoor,8.800000190734863,22
1257,6227b38022555972a349ea42,2022-03-08 20:50:24.768,ambient temperature,indoor,9.5,27
1258,6227b38222555972a349ea43,2022-03-08 20:50:26.719,ground temperature,indoor,11.625,325a0f1e64ff
1259,6227b38422555972a349ea44,2022-03-08 20:50:28.639,ground temperature,indoor,9.1875,32360c1e64ff
1260,6227b3ac4fa50efdb8b810ed,2022-03-08 20:51:08.015,ground humidity,indoor,0.3021,0
1261,6227b3b14fa50efdb8b810ee,2022-03-08 20:51:13.724,ground humidity,indoor,0.3558,1
1262,6227b3bb4fa50efdb8b810ef,2022-03-08 20:51:23.062,ambient humidity,indoor,71.69999694824219,22
1263,6227b3c14fa50efdb8b810f0,2022-03-08 20:51:29.864,ambient humidity,indoor,69.19999694824219,27
1264,6227b3c34fa50efdb8b810f1,2022-03-08 20:51:31.618,ambient temperature,indoor,8.800000190734863,22
1265,6227b3c74fa50efdb8b810f2,2022-03-08 20:51:35.899,ambient temperature,indoor,9.5,27
1266,6227b3c94fa50efdb8b810f3,2022-03-08 20:51:37.840,ground temperature,indoor,11.625,325a0f1e64ff
1267,6227b3cb4fa50efdb8b810f4,2022-03-08 20:51:39.760,ground temperature,indoor,9.1875,32360c1e64ff
1268,6227b3e7e73dbdd94276b151,2022-03-08 20:52:07.089,ground humidity,indoor,0.3011,0
1269,6227b3ece73dbdd94276b152,2022-03-08 20:52:12.692,ground humidity,indoor,0.3509,1
1270,6227b3eee73dbdd94276b153,2022-03-08 20:52:14.454,ambient humidity,indoor,72.69999694824219,22
1271,6227b3f2e73dbdd94276b154,2022-03-08 20:52:18.730,ambient humidity,indoor,69.4000015258789,27
1272,6227b3f4e73dbdd94276b155,2022-03-08 20:52:20.476,ambient temperature,indoor,8.800000190734863,22
1273,6227b3f6e73dbdd94276b156,2022-03-08 20:52:22.224,ambient temperature,indoor,9.5,27
1274,6227b3f8e73dbdd94276b157,2022-03-08 20:52:24.160,ground temperature,indoor,11.625,325a0f1e64ff
1275,6227b3fae73dbdd94276b158,2022-03-08 20:52:26.080,ground temperature,indoor,9.0625,32360c1e64ff
1276,6227b423b34e80cf36103c84,2022-03-08 20:53:07.441,ground humidity,indoor,0.3021,0
1277,6227b429b34e80cf36103c85,2022-03-08 20:53:13.145,ground humidity,indoor,0.3509,1
1278,6227b42ab34e80cf36103c86,2022-03-08 20:53:14.890,ambient humidity,indoor,72.30000305175781,22
1279,6227b42cb34e80cf36103c87,2022-03-08 20:53:16.635,ambient humidity,indoor,69.5,27
1280,6227b430b34e80cf36103c88,2022-03-08 20:53:20.931,ambient temperature,indoor,8.800000190734863,22
1281,6227b432b34e80cf36103c89,2022-03-08 20:53:22.697,ambient temperature,indoor,9.5,27
1282,6227b434b34e80cf36103c8a,2022-03-08 20:53:24.560,ground temperature,indoor,11.5625,325a0f1e64ff
1283,6227b436b34e80cf36103c8b,2022-03-08 20:53:26.479,ground temperature,indoor,9.0625,32360c1e64ff
1284,6227b45fdd1cc90d2d5d1401,2022-03-08 20:54:07.914,ground humidity,indoor,0.3001,0
1285,6227b465dd1cc90d2d5d1402,2022-03-08 20:54:13.659,ground humidity,indoor,0.3529,1
1286,6227b467dd1cc90d2d5d1403,2022-03-08 20:54:15.632,ambient humidity,indoor,73.80000305175781,22
1287,6227b469dd1cc90d2d5d1404,2022-03-08 20:54:17.382,ambient humidity,indoor,69.5999984741211,27
1288,6227b46bdd1cc90d2d5d1405,2022-03-08 20:54:19.137,ambient temperature,indoor,8.699999809265137,22
1289,6227b46cdd1cc90d2d5d1406,2022-03-08 20:54:20.892,ambient temperature,indoor,9.399999618530273,27
1290,6227b46edd1cc90d2d5d1407,2022-03-08 20:54:22.799,ground temperature,indoor,11.5625,325a0f1e64ff
1291,6227b470dd1cc90d2d5d1408,2022-03-08 20:54:24.719,ground temperature,indoor,9.0625,32360c1e64ff
1292,6227b49b7e18b81d90780bec,2022-03-08 20:55:07.413,ground humidity,indoor,0.305,0
1293,6227b4a17e18b81d90780bed,2022-03-08 20:55:13.160,ground humidity,indoor,0.3529,1
1294,6227b4a27e18b81d90780bee,2022-03-08 20:55:14.909,ambient humidity,indoor,73.0999984741211,22
1295,6227b4a47e18b81d90780bef,2022-03-08 20:55:16.656,ambient humidity,indoor,69.5999984741211,27
1296,6227b4a87e18b81d90780bf0,2022-03-08 20:55:20.953,ambient temperature,indoor,8.699999809265137,22
1297,6227b4ad7e18b81d90780bf1,2022-03-08 20:55:25.244,ambient temperature,indoor,9.399999618530273,27
1298,6227b4af7e18b81d90780bf2,2022-03-08 20:55:27.120,ground temperature,indoor,11.5625,325a0f1e64ff
1299,6227b4b17e18b81d90780bf3,2022-03-08 20:55:29.039,ground temperature,indoor,9.0625,32360c1e64ff
1300,6227b4d7e92edddb065df60c,2022-03-08 20:56:07.451,ground humidity,indoor,0.3021,0
1301,6227b4dde92edddb065df60d,2022-03-08 20:56:13.040,ground humidity,indoor,0.3519,1
1302,6227b4dee92edddb065df60e,2022-03-08 20:56:14.796,ambient humidity,indoor,73.5999984741211,22
1303,6227b4e0e92edddb065df60f,2022-03-08 20:56:16.541,ambient humidity,indoor,69.5999984741211,27
1304,6227b4e2e92edddb065df610,2022-03-08 20:56:18.286,ambient temperature,indoor,8.699999809265137,22
1305,6227b4e4e92edddb065df611,2022-03-08 20:56:20.031,ambient temperature,indoor,9.399999618530273,27
1306,6227b4e5e92edddb065df612,2022-03-08 20:56:21.919,ground temperature,indoor,11.5625,325a0f1e64ff
1307,6227b4e7e92edddb065df613,2022-03-08 20:56:23.839,ground temperature,indoor,9.0625,32360c1e64ff
1308,6227b513aec408c8d2103c3e,2022-03-08 20:57:07.233,ground humidity,indoor,0.2991,0
1309,6227b518aec408c8d2103c3f,2022-03-08 20:57:12.820,ground humidity,indoor,0.3529,1
1310,6227b51aaec408c8d2103c40,2022-03-08 20:57:14.579,ambient humidity,indoor,74.30000305175781,22
1311,6227b51caec408c8d2103c41,2022-03-08 20:57:16.324,ambient humidity,indoor,70.0999984741211,27
1312,6227b51eaec408c8d2103c42,2022-03-08 20:57:18.074,ambient temperature,indoor,8.600000381469727,22
1313,6227b522aec408c8d2103c43,2022-03-08 20:57:22.353,ambient temperature,indoor,9.399999618530273,27
1314,6227b524aec408c8d2103c44,2022-03-08 20:57:24.240,ground temperature,indoor,11.5625,325a0f1e64ff
1315,6227b526aec408c8d2103c45,2022-03-08 20:57:26.159,ground temperature,indoor,9.0625,32360c1e64ff
1316,6227b54f11c34f75ee1dc00f,2022-03-08 20:58:07.549,ground humidity,indoor,0.3001,0
1317,6227b55511c34f75ee1dc010,2022-03-08 20:58:13.301,ground humidity,indoor,0.3568,1
1318,6227b55711c34f75ee1dc011,2022-03-08 20:58:15.047,ambient humidity,indoor,74.19999694824219,22
1319,6227b55d11c34f75ee1dc012,2022-03-08 20:58:21.849,ambient humidity,indoor,70.5999984741211,27
1320,6227b56211c34f75ee1dc013,2022-03-08 20:58:26.137,ambient temperature,indoor,8.5,22
1321,6227b56811c34f75ee1dc014,2022-03-08 20:58:32.951,ambient temperature,indoor,9.300000190734863,27
1322,6227b56a11c34f75ee1dc015,2022-03-08 20:58:34.880,ground temperature,indoor,11.5,325a0f1e64ff
1323,6227b56c11c34f75ee1dc016,2022-03-08 20:58:36.799,ground temperature,indoor,9.0625,32360c1e64ff
1324,6227b58b47942265caf98356,2022-03-08 20:59:07.154,ground humidity,indoor,0.305,0
1325,6227b59047942265caf98357,2022-03-08 20:59:12.894,ground humidity,indoor,0.349,1
1326,6227b59247942265caf98358,2022-03-08 20:59:14.642,ambient humidity,indoor,74.9000015258789,22
1327,6227b59647942265caf98359,2022-03-08 20:59:18.915,ambient humidity,indoor,70.4000015258789,27
1328,6227b59847942265caf9835a,2022-03-08 20:59:20.672,ambient temperature,indoor,8.399999618530273,22
1329,6227b59f47942265caf9835b,2022-03-08 20:59:27.479,ambient temperature,indoor,9.300000190734863,27
1330,6227b5a147942265caf9835c,2022-03-08 20:59:29.439,ground temperature,indoor,11.5,325a0f1e64ff
1331,6227b5a347942265caf9835d,2022-03-08 20:59:31.359,ground temperature,indoor,9.0,32360c1e64ff
1332,6227c3d742749c8f45e7aa25,2022-03-08 22:00:07.842,ground humidity,indoor,0.3079,0
1333,6227c3e242749c8f45e7aa26,2022-03-08 22:00:18.611,ground humidity,indoor,0.3558,1
1334,6227c3e442749c8f45e7aa27,2022-03-08 22:00:20.358,ambient humidity,indoor,82.0,22
1335,6227c3e842749c8f45e7aa28,2022-03-08 22:00:24.631,ambient humidity,indoor,76.5,27
1336,6227c3ea42749c8f45e7aa29,2022-03-08 22:00:26.380,ambient temperature,indoor,6.900000095367432,22
1337,6227c3ee42749c8f45e7aa2a,2022-03-08 22:00:30.653,ambient temperature,indoor,8.0,27
1338,6227c3f042749c8f45e7aa2b,2022-03-08 22:00:32.559,ground temperature,indoor,10.625,325a0f1e64ff
1339,6227c3f242749c8f45e7aa2c,2022-03-08 22:00:34.479,ground temperature,indoor,7.9375,32360c1e64ff
1340,6227c413c6a6d3fbc6dd3908,2022-03-08 22:01:07.109,ground humidity,indoor,0.306,0
1341,6227c418c6a6d3fbc6dd3909,2022-03-08 22:01:12.790,ground humidity,indoor,0.3558,1
1342,6227c41ac6a6d3fbc6dd390a,2022-03-08 22:01:14.551,ambient humidity,indoor,81.9000015258789,22
1343,6227c41ec6a6d3fbc6dd390b,2022-03-08 22:01:18.828,ambient humidity,indoor,76.5999984741211,27
1344,6227c423c6a6d3fbc6dd390c,2022-03-08 22:01:23.108,ambient temperature,indoor,6.900000095367432,22
1345,6227c424c6a6d3fbc6dd390d,2022-03-08 22:01:24.905,ambient temperature,indoor,8.0,27
1346,6227c426c6a6d3fbc6dd390e,2022-03-08 22:01:26.799,ground temperature,indoor,10.625,325a0f1e64ff
1347,6227c428c6a6d3fbc6dd390f,2022-03-08 22:01:28.719,ground temperature,indoor,7.9375,32360c1e64ff
1348,6227c44f552d76f3764e22f5,2022-03-08 22:02:07.102,ground humidity,indoor,0.303,0
1349,6227c454552d76f3764e22f6,2022-03-08 22:02:12.866,ground humidity,indoor,0.3558,1
1350,6227c456552d76f3764e22f7,2022-03-08 22:02:14.615,ambient humidity,indoor,81.69999694824219,22
1351,6227c458552d76f3764e22f8,2022-03-08 22:02:16.359,ambient humidity,indoor,76.4000015258789,27
1352,6227c45a552d76f3764e22f9,2022-03-08 22:02:18.103,ambient temperature,indoor,7.0,22
1353,6227c45b552d76f3764e22fa,2022-03-08 22:02:19.846,ambient temperature,indoor,8.0,27
1354,6227c45d552d76f3764e22fb,2022-03-08 22:02:21.760,ground temperature,indoor,10.5625,325a0f1e64ff
1355,6227c45f552d76f3764e22fc,2022-03-08 22:02:23.679,ground temperature,indoor,7.9375,32360c1e64ff
1356,6227c48c1fd64c683cd12025,2022-03-08 22:03:08.072,ground humidity,indoor,0.305,0
1357,6227c4911fd64c683cd12026,2022-03-08 22:03:13.815,ground humidity,indoor,0.3548,1
1358,6227c4931fd64c683cd12027,2022-03-08 22:03:15.561,ambient humidity,indoor,82.19999694824219,22
1359,6227c4971fd64c683cd12028,2022-03-08 22:03:19.834,ambient humidity,indoor,76.0999984741211,27
1360,6227c49c1fd64c683cd12029,2022-03-08 22:03:24.110,ambient temperature,indoor,7.0,22
1361,6227c4a01fd64c683cd1202a,2022-03-08 22:03:28.408,ambient temperature,indoor,8.100000381469727,27
1362,6227c4a21fd64c683cd1202b,2022-03-08 22:03:30.319,ground temperature,indoor,10.5625,325a0f1e64ff
1363,6227c4a41fd64c683cd1202c,2022-03-08 22:03:32.239,ground temperature,indoor,7.9375,32360c1e64ff
1364,6227c4c7ac47e54bbe178e26,2022-03-08 22:04:07.627,ground humidity,indoor,0.304,0
1365,6227c4cdac47e54bbe178e27,2022-03-08 22:04:13.291,ground humidity,indoor,0.3568,1
1366,6227c4cfac47e54bbe178e28,2022-03-08 22:04:15.040,ambient humidity,indoor,82.5999984741211,22
1367,6227c4d0ac47e54bbe178e29,2022-03-08 22:04:16.785,ambient humidity,indoor,76.19999694824219,27
1368,6227c4d5ac47e54bbe178e2a,2022-03-08 22:04:21.063,ambient temperature,indoor,6.900000095367432,22
1369,6227c4d9ac47e54bbe178e2b,2022-03-08 22:04:25.358,ambient temperature,indoor,8.100000381469727,27
1370,6227c4dbac47e54bbe178e2c,2022-03-08 22:04:27.279,ground temperature,indoor,10.5625,325a0f1e64ff
1371,6227c4ddac47e54bbe178e2d,2022-03-08 22:04:29.199,ground temperature,indoor,7.9375,32360c1e64ff
1372,6227c5b79ce042688f95b8de,2022-03-08 22:08:07.583,ground humidity,indoor,0.304,0
1373,6227c5bd9ce042688f95b8df,2022-03-08 22:08:13.315,ground humidity,indoor,0.3597,1
1374,6227c5bf9ce042688f95b8e0,2022-03-08 22:08:15.061,ambient humidity,indoor,81.5,22
1375,6227c5c09ce042688f95b8e1,2022-03-08 22:08:16.807,ambient humidity,indoor,74.19999694824219,27
1376,6227c5c29ce042688f95b8e2,2022-03-08 22:08:18.553,ambient temperature,indoor,7.099999904632568,22
1377,6227c5c49ce042688f95b8e3,2022-03-08 22:08:20.306,ambient temperature,indoor,8.300000190734863,27
1378,6227c5c69ce042688f95b8e4,2022-03-08 22:08:22.240,ground temperature,indoor,10.5,325a0f1e64ff
1379,6227c5c89ce042688f95b8e5,2022-03-08 22:08:24.399,ground temperature,indoor,7.75,32360c1e64ff
1380,6227c5f40b3e461b1a4cddde,2022-03-08 22:09:08.036,ground humidity,indoor,0.305,0
1381,6227c5fa0b3e461b1a4cdddf,2022-03-08 22:09:14.044,ground humidity,indoor,0.3509,1
1382,6227c5fc0b3e461b1a4cdde0,2022-03-08 22:09:16.042,ambient humidity,indoor,80.5,22
1383,6227c5fe0b3e461b1a4cdde1,2022-03-08 22:09:18.522,ambient humidity,indoor,73.80000305175781,27
1384,6227c6000b3e461b1a4cdde2,2022-03-08 22:09:20.740,ambient temperature,indoor,7.199999809265137,22
1385,6227c6020b3e461b1a4cdde3,2022-03-08 22:09:22.486,ambient temperature,indoor,8.399999618530273,27
1386,6227c6040b3e461b1a4cdde4,2022-03-08 22:09:24.399,ground temperature,indoor,10.5,325a0f1e64ff
1387,6227c6060b3e461b1a4cdde5,2022-03-08 22:09:26.320,ground temperature,indoor,7.8125,32360c1e64ff
1388,6227c62f01cdf8a818ac5f14,2022-03-08 22:10:07.934,ground humidity,indoor,0.304,0
1389,6227c63501cdf8a818ac5f15,2022-03-08 22:10:13.587,ground humidity,indoor,0.3568,1
1390,6227c63701cdf8a818ac5f16,2022-03-08 22:10:15.338,ambient humidity,indoor,79.69999694824219,22
1391,6227c63b01cdf8a818ac5f17,2022-03-08 22:10:19.655,ambient humidity,indoor,73.69999694824219,27
1392,6227c63e01cdf8a818ac5f18,2022-03-08 22:10:22.178,ambient temperature,indoor,7.400000095367432,22
1393,6227c64001cdf8a818ac5f19,2022-03-08 22:10:24.395,ambient temperature,indoor,8.399999618530273,27
1394,6227c64301cdf8a818ac5f1a,2022-03-08 22:10:27.279,ground temperature,indoor,10.5,325a0f1e64ff
1395,6227c64501cdf8a818ac5f1b,2022-03-08 22:10:29.199,ground temperature,indoor,7.8125,32360c1e64ff
1396,6227c66b825106baf2627673,2022-03-08 22:11:07.776,ground humidity,indoor,0.3069,0
1397,6227c678825106baf2627674,2022-03-08 22:11:20.411,ground humidity,indoor,0.3568,1
1398,6227c67a825106baf2627675,2022-03-08 22:11:22.717,ambient humidity,indoor,79.4000015258789,22
1399,6227c67c825106baf2627676,2022-03-08 22:11:24.468,ambient humidity,indoor,73.5999984741211,27
1400,6227c681825106baf2627677,2022-03-08 22:11:29.228,ambient temperature,indoor,7.400000095367432,22
1401,6227c685825106baf2627678,2022-03-08 22:11:33.515,ambient temperature,indoor,8.5,27
1402,6227c687825106baf2627679,2022-03-08 22:11:35.439,ground temperature,indoor,10.5,325a0f1e64ff
1403,6227c689825106baf262767a,2022-03-08 22:11:37.440,ground temperature,indoor,7.75,32360c1e64ff
1404,6227c6a76eb0baf3a8a5aa4a,2022-03-08 22:12:07.733,ground humidity,indoor,0.305,0
1405,6227c6b26eb0baf3a8a5aa4b,2022-03-08 22:12:18.675,ground humidity,indoor,0.3519,1
1406,6227c6b46eb0baf3a8a5aa4c,2022-03-08 22:12:20.996,ambient humidity,indoor,78.9000015258789,22
1407,6227c6b76eb0baf3a8a5aa4d,2022-03-08 22:12:23.203,ambient humidity,indoor,73.69999694824219,27
1408,6227c6b86eb0baf3a8a5aa4e,2022-03-08 22:12:24.965,ambient temperature,indoor,7.5,22
1409,6227c6bb6eb0baf3a8a5aa4f,2022-03-08 22:12:27.082,ambient temperature,indoor,8.399999618530273,27
1410,6227c6bc6eb0baf3a8a5aa50,2022-03-08 22:12:28.959,ground temperature,indoor,10.5,325a0f1e64ff
1411,6227c6be6eb0baf3a8a5aa51,2022-03-08 22:12:30.880,ground temperature,indoor,7.8125,32360c1e64ff
1412,6227c6e394a1893311e3ed67,2022-03-08 22:13:07.283,ground humidity,indoor,0.305,0
1413,6227c6e894a1893311e3ed68,2022-03-08 22:13:12.976,ground humidity,indoor,0.3597,1
1414,6227c6ed94a1893311e3ed69,2022-03-08 22:13:17.276,ambient humidity,indoor,78.5999984741211,22
1415,6227c6f194a1893311e3ed6a,2022-03-08 22:13:21.567,ambient humidity,indoor,73.69999694824219,27
